Date,Our Portfolio,S&P500
2025-06-11,4.1924652491986985,1.692810247600758
2025-06-12,4.258720933657743,1.69928087927243
2025-06-13,4.254782267384449,1.6800851569386215
2025-06-16,4.2561344689301475,1.6958656254143312
2025-06-17,4.22596110986407,1.68170144233158
2025-06-18,4.259861190069074,1.6811813926242158
2025-06-20,4.244510934650531,1.6775186725158193
2025-06-23,4.253274844624421,1.6936337625767897
2025-06-24,4.292155354089899,1.712469883371064
2025-06-25,4.282274611999708,1.712464256018728
2025-06-26,4.34997603291617,1.726198427031495
2025-06-27,4.38942901371107,1.7352074063642886
2025-06-30,4.429144554353668,1.7441687590809685
2025-07-01,4.342623651582404,1.7422178521027496
2025-07-02,4.322917679633901,1.7504848444421388
2025-07-03,4.368438006620911,1.7650820591497867
2025-07-07,4.414375163921062,1.7512044592786944
2025-07-08,4.354948188329288,1.7499507949801822
2025-07-09,4.403642024025923,1.7605591776489253
2025-07-10,4.383554132667144,1.765394034073207
2025-07-11,4.375270123926022,1.7595726067076396
2025-07-14,4.433516169276106,1.7620490534930628
2025-07-15,4.398562606258152,1.7550778619684593
2025-07-16,4.426412150047589,1.7606829794003225
2025-07-17,4.419443955381914,1.7701444802124453
2025-07-18,4.451442089771635,1.7699843065496073
2025-07-21,4.456351836578725,1.7724607533350303
2025-07-22,4.446120313145487,1.7735907531346418
2025-07-23,4.510269864633191,1.7874458435963891
2025-07-24,4.507552823212601,1.7886938805425652
2025-07-25,4.5627556758933245,1.795802736320662
2025-07-28,4.515332449133447,1.7961203385964182
2025-07-29,4.576789692597092,1.7908048239311263
2025-07-30,4.600690362817129,1.7885673337412484
2025-07-31,4.551237924247437,1.7819589005635867
2025-08-01,4.557663434434203,1.7534615765755013
2025-08-04,4.632058259343276,1.7793025157559006
2025-08-05,4.624350444495143,1.770658902567473
2025-08-06,4.628008579733594,1.7835526765471998
2025-08-07,4.563423522847884,1.7821303289310972
2025-08-08,4.627439790052985,1.7960304382115346
2025-08-11,4.647271889486553,1.7915329484224343
2025-08-12,4.623455368841265,1.811858670555854
2025-08-13,4.604810455876254,1.8177111169855185
2025-08-14,4.574802385131358,1.8182620485044838
2025-08-15,4.570150652839915,1.812994297707802
2025-08-18,4.570691223543739,1.8128116146356188
2025-08-19,4.558331532385653,1.8021919772622035
2025-08-20,4.627250382680202,1.7978096423172514
2025-08-21,4.623166978815586,1.790610886154271
2025-08-22,4.551435146709304,1.8178038996728185
2025-08-25,4.523636056817139,1.810048447386041
2025-08-26,4.554713409350648,1.8175311789632562
2025-08-27,4.565814708630307,1.8218768674917751
2025-08-28,4.579383057596521,1.8276280215793879
2025-08-29,4.566508908912609,1.8159345206772273
2025-09-02,4.577789381696924,1.8033641135780891
2025-09-03,4.600520893884892,1.8125614033354018
2025-09-04,4.597402413015566,1.8276899224550864
2025-09-05,4.599398547913088,1.8219050042534564
2025-09-08,4.634726110109067,1.8257418977792834
2025-09-09,4.676681027000229,1.8306497725314397
2025-09-10,4.697352431565374,1.836111461104977
2025-09-11,4.767298417394194,1.8516925017039907
2025-09-12,4.70369239042365,1.8507985761975083
2025-09-15,4.690577572548309,1.8595095803614747
2025-09-16,4.619135195399729,1.8571146615586787
2025-09-17,4.641089326860464,1.8553129480436175
2025-09-18,4.693474247284004,1.8641982628775102
2025-09-19,4.721527333424678,1.8733056522499398
2025-09-22,4.744483660898542,1.881567017236993
2025-09-23,4.87519384201031,1.8712143359683076
2025-09-24,4.899872655808186,1.865887703850839
2025-09-25,4.827969145919884,1.8565413578828647
2025-09-26,4.9102965754482915,1.867498361891461
2025-09-29,4.929545838658348,1.8724202363982096
2025-09-30,4.9746904060005015,1.8800800236952717
2025-10-01,5.004975678766837,1.8864721469392292
2025-10-02,4.975488866377828,1.8876386559027782
2025-10-03,4.953394894957736,1.887762320401679
2025-10-06,4.986152624641372,1.894646219338823
2025-10-07,5.0026735571749255,1.887424953766498
2025-10-08,5.051129080878262,1.898424231543864
2025-10-09,5.029842051382403,1.893192989911119
2025-10-10,5.004328283646814,1.8418653602425097
2025-10-13,5.036762944324991,1.870596013473804
2025-10-14,5.015601399358975,1.8676697902589718
2025-10-15,5.038624674771324,1.8751890310001245
2025-10-16,5.0170194275931355,1.8633858653536557
2025-10-17,5.0611325408235475,1.8732072422103045
2025-10-20,5.091545160127785,1.8931986172634554
2025-10-21,5.074067714026398,1.8932605181391537
2025-10-22,5.037010425820195,1.88315516586827
2025-10-23,5.049048296844456,1.8941290519338754
2025-10-24,5.132233944402571,1.9090972601382257
2025-10-27,5.185232657039146,1.9325601625728377
2025-10-28,5.151951081965636,1.9369817517316472
2025-10-29,5.215102075816006,1.9368973414466042
2025-10-30,5.204844455591136,1.9177127365649722
2025-10-31,5.175682029321085,1.9227331583638527
2025-11-03,5.23590958879138,1.9260416297800598
2025-11-04,5.218209066994275,1.9034360064354963
2025-11-05,5.241141979893229,1.9103903159030913
2025-11-06,5.207324412752248,1.8890356118071199
2025-11-07,5.215209506631514,1.8914192759052433
2025-11-10,5.268484773008321,1.920549059394921
2025-11-11,5.265154843144027,1.9245348718789141
2025-11-12,5.251384730955734,1.9257463996611528
2025-11-13,5.194853558957844,1.8938620958291454
2025-11-14,5.1996457003509695,1.892911896799301
2025-11-17,5.220030112725323,1.8755685341515798
2025-11-18,5.230723893936295,1.8600830212897856
