Date,MCK,EME,COR,WMB,PWR,CAH,GS,ANET,WELL,BK,STX,MS,KMI,AXP,WDC,TPR,RJF,JCI,GILD,AXON,EQT,WSM,NDAQ,NI,CBRE
2020-12-07,173.19354248046875,86.07093811035156,89.02385711669922,16.720014572143555,70.83546447753906,48.77371597290039,212.79335021972656,17.225624084472656,57.510379791259766,34.92015838623047,53.29783630371094,54.782623291015625,11.06141185760498,116.51517486572266,38.53782272338867,26.36066436767578,58.668548583984375,40.8920783996582,49.97062683105469,122.79000091552734,13.037947654724121,48.349037170410156,40.155662536621094,20.18602180480957,66.27999877929688
2020-12-08,175.29212951660156,87.17102813720703,89.86497497558594,17.1070499420166,71.0533676147461,49.715728759765625,213.1414031982422,17.731250762939453,56.83656311035156,35.30104064941406,53.83738708496094,54.484230041503906,11.031515121459961,116.1203384399414,39.50239562988281,26.147930145263672,57.6877326965332,40.9011116027832,50.24992370605469,125.55999755859375,12.577675819396973,48.89448165893555,40.18376159667969,19.58684730529785,66.75
2020-12-09,173.6016082763672,88.76219940185547,90.47344970703125,17.339269638061523,72.41046142578125,49.43400955200195,216.69317626953125,17.349374771118164,56.89780807495117,35.309688568115234,53.559173583984375,54.876399993896484,10.919404029846191,114.39999389648438,38.5076789855957,26.263160705566406,57.458045959472656,41.380069732666016,49.96240997314453,123.19000244140625,13.103702545166016,49.18083572387695,39.387271881103516,19.578414916992188,66.0999984741211
2020-12-10,172.63002014160156,88.09429168701172,88.91648864746094,17.33926773071289,72.32129669189453,48.81772994995117,218.10313415527344,17.27312469482422,56.031490325927734,35.8031120300293,54.6467170715332,54.936058044433594,11.053936004638672,114.54096221923828,38.89200210571289,26.25429916381836,57.51392364501953,41.28969955444336,49.65846633911133,125.4800033569336,13.770628929138184,47.66722869873047,39.04056930541992,19.046754837036133,66.33000183105469
2020-12-11,169.6958465576172,88.39879608154297,87.74431610107422,17.284103393554688,71.39016723632812,47.78767013549805,214.16763305664062,17.333749771118164,56.2240104675293,34.83359146118164,54.59613800048828,53.98125076293945,11.024041175842285,113.02741241455078,38.50014114379883,25.997251510620117,57.32148742675781,41.163185119628906,49.91312026977539,123.12000274658203,13.103702545166016,47.72632598876953,39.252967834472656,19.316804885864258,66.1500015258789
2020-12-14,167.4320526123047,87.2103271484375,86.90318298339844,16.953075408935547,67.86375427246094,47.14500045776367,212.204345703125,17.155000686645508,55.340171813964844,34.47868728637695,54.494964599609375,52.75363540649414,10.695185661315918,110.3293685913086,38.53782272338867,25.73133659362793,56.775211334228516,40.75652313232422,49.713741302490234,127.23999786376953,13.037947654724121,48.63994216918945,38.743831634521484,19.11427116394043,65.12999725341797
2020-12-15,168.1607666015625,87.87821960449219,88.61226654052734,17.5993595123291,68.58686065673828,48.35112380981445,216.3450927734375,17.474374771118164,57.64164352416992,34.790306091308594,55.624664306640625,54.51832962036133,11.03898811340332,111.96512603759766,40.37654113769531,26.342937469482422,58.035369873046875,41.60600280761719,49.37311935424805,128.80999755859375,13.404288291931152,50.20354080200195,39.758968353271484,19.578414916992188,66.12999725341797
2020-12-16,167.45150756835938,88.68362426757812,88.02171325683594,17.14223289489746,67.75480651855469,47.75246047973633,217.5409393310547,17.856250762939453,58.18418502807617,35.015377044677734,55.90286636352539,54.75704574584961,10.911931991577148,111.87110137939453,39.95454025268555,26.298614501953125,57.95466232299805,41.361995697021484,48.96603775024414,119.94000244140625,12.78432846069336,51.067169189453125,39.69963073730469,19.24085235595703,65.83000183105469
2020-12-17,167.9955596923828,88.69344329833984,88.35276794433594,17.181644439697266,68.17081451416016,47.73485565185547,218.12991333007812,17.83562469482422,57.711647033691406,34.98075485229492,55.81855773925781,55.132144927978516,10.687712669372559,111.85231018066406,40.28611373901367,26.440433502197266,58.829933166503906,41.97650909423828,49.07403564453125,120.75,12.690394401550293,51.31715774536133,40.13691711425781,19.249292373657227,64.41000366210938
2020-12-18,168.61737060546875,88.13359069824219,88.23644256591797,16.6929931640625,67.64584350585938,48.38633728027344,216.07736206054688,17.982500076293945,56.02273178100586,35.309688568115234,54.562408447265625,54.71440887451172,10.620450019836426,110.47036743164062,40.08264923095703,25.580656051635742,58.265045166015625,42.02195358276367,49.08234786987305,125.33999633789062,12.699788093566895,49.835365295410156,40.168155670166016,18.90329933166504,63.290000915527344
2020-12-21,166.5479278564453,87.88803100585938,87.39532470703125,16.314678192138672,67.93309783935547,47.558773040771484,229.32955932617188,17.953750610351562,54.823883056640625,35.85505676269531,54.84061813354492,57.82609558105469,10.456021308898926,109.43626403808594,39.344146728515625,26.0327091217041,58.32091522216797,41.75840377807617,48.63372802734375,127.87000274658203,12.63403606414795,49.52629089355469,39.99635314941406,18.16910743713379,62.38999938964844
2020-12-22,165.17800903320312,88.43807220458984,86.5452651977539,16.243743896484375,68.47789764404297,47.21541976928711,223.180908203125,18.176250457763672,54.841373443603516,34.86821746826172,54.269901275634766,56.81160354614258,10.299070358276367,107.68768310546875,37.46774673461914,26.741798400878906,58.190547943115234,41.4766845703125,47.35432434082031,128.5,12.474347114562988,49.01720428466797,40.57420349121094,18.321008682250977,62.56999969482422
2020-12-23,165.23635864257812,90.22567749023438,87.01055908203125,16.35408592224121,70.14203643798828,47.41790771484375,228.85659790039062,17.905624389648438,54.570106506347656,35.47417068481445,53.69065475463867,58.15003967285156,10.336437225341797,109.94392395019531,37.62599563598633,27.052032470703125,58.38298416137695,41.73113250732422,47.67002487182617,131.8300018310547,13.329140663146973,48.99903106689453,39.965126037597656,18.489782333374023,62.75
